Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 100
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-18_21-38-44.txt

Starting computation at 2023-06-18 21:38:45.

GEN 0, TIME 7.76, PARAMS: [ 0.68869, 3.44270, 4.21352, 0.44020, 0.44127, 0.48125, ], SCORE: 59.83
p [0.68869, 3.44270, 4.21352, 0.44020, 0.44127, 0.48125, ]  59.83333
p [0.82260, 2.15359, 5.48236, 7.38273, 7.70016, 0.35612, ]  60.00000
p [0.32702, 0.96925, 0.68425, 0.67541, 9.97829, 8.22932, ]  60.00000
p [0.31943, 0.61989, 0.66726, 0.66672, 0.78079, 8.09032, ]  63.50000
p [0.83869, 0.91657, 0.71091, 0.02912, 8.71548, 3.51389, ]  64.00000
p [0.66882, 0.32648, 8.36628, 4.88140, 9.55305, 0.80250, ]  65.83333
p [0.61887, 7.60036, 0.68363, 1.88958, 2.18511, 0.06186, ]  67.16667
p [0.87414, 0.51453, 2.24997, 0.22087, 0.03431, 2.68286, ]  67.33333
p [0.97301, 8.50091, 9.07715, 0.60321, 3.65091, 0.53579, ]  69.33333
p [0.94309, 0.23035, 8.04212, 0.38519, 0.49436, 9.58026, ]  71.16667
p [0.98432, 7.57283, 0.41944, 0.37689, 2.98155, 0.70717, ]  72.50000
p [0.55788, 6.17163, 0.39749, 0.30624, 9.28476, 0.52765, ]  76.16667
p [0.92852, 0.76996, 0.84321, 3.19624, 0.54530, 6.56044, ]  76.66667
p [0.75442, 9.56746, 0.43078, 0.90895, 0.33196, 9.97277, ]  78.00000
p [0.67941, 7.72930, 0.78398, 0.70069, 0.79800, 1.33678, ]  78.66667
p [0.47052, 3.19520, 0.30960, 0.65408, 5.67345, 4.76543, ]  78.66667
p [0.83166, 9.65053, 0.59097, 0.64082, 0.77159, 8.21617, ]  81.00000
p [0.40459, 8.36970, 0.57907, 0.41531, 0.28298, 0.43808, ]  83.16667
p [0.95450, 1.54617, 0.07598, 7.77056, 0.35688, 0.54464, ]  86.16667
p [0.87070, 3.97100, 0.31289, 9.61349, 0.30626, 6.84283, ]  89.83333
o [0.32702, 0.96925, 0.66726, 0.67541, 9.97829, 8.22932, ]  45.50000
o [0.32702, 0.32648, 0.68425, 0.67541, 9.55305, 5.69334, ]  50.16667
o [0.32702, 0.32648, 0.53767, 0.67541, 9.55305, 8.22932, ]  51.50000
o [0.32702, 0.63881, 0.37569, 0.67541, 9.97829, 8.22932, ]  51.66667
o [0.32702, 0.32648, 0.68425, 0.67541, 9.55305, 4.13328, ]  51.66667
o [0.30061, 0.51377, 0.68425, 0.67541, 9.97829, 8.22932, ]  51.83333
o [0.82260, 2.15359, 5.48236, 7.38273, 7.70016, 0.35612, ]  52.83333
o [0.82260, 2.15359, 5.48236, 7.38273, 7.70016, 0.35612, ]  53.66667
o [0.32702, 0.96925, 0.68425, 0.67541, 17.67786, 8.22932, ]  56.50000
o [0.82260, 1.34663, 5.06470, 7.38273, 7.70016, 0.35612, ]  56.66667
o [0.82260, 2.27128, 6.27928, 7.38273, 7.70016, 0.35612, ]  57.50000
o [0.82260, 2.15359, 5.48236, 13.18270, 7.70016, 0.25634, ]  58.66667
