Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=2, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 200
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-21_23-51-35.txt

Starting computation at 2023-06-21 23:51:37.

GEN 0, TIME 20.40, PARAMS: [ 0.80056, 0.28654, 0.81618, 0.90971, 3.66442, 5.74910, ], SCORE: 112.17
p [0.80056, 0.28654, 0.81618, 0.90971, 3.66442, 5.74910, ]  112.16667
p [0.87441, 0.57737, 7.81773, 0.17594, 8.92061, 0.33808, ]  122.83333
p [0.61232, 2.37067, 2.53749, 0.14350, 3.86804, 0.21368, ]  124.33333
p [0.94377, 0.84739, 7.75327, 0.40456, 4.19724, 9.12405, ]  128.66667
p [0.58541, 0.45380, 0.49637, 5.45750, 6.21701, 6.45631, ]  131.83333
p [0.77803, 0.52585, 0.55335, 3.37670, 1.88875, 0.45334, ]  132.50000
p [0.89243, 0.74094, 3.07028, 4.34610, 0.87094, 0.63716, ]  134.66667
p [0.65734, 0.49082, 4.28964, 0.41769, 4.57939, 6.27954, ]  137.50000
p [0.91829, 0.10172, 9.26332, 0.17707, 9.31110, 0.09789, ]  138.33333
p [0.61115, 0.45013, 8.65680, 3.18094, 4.75192, 9.20087, ]  139.00000
p [0.76443, 8.48719, 4.85470, 7.96770, 1.72219, 0.97840, ]  139.33333
p [0.36435, 0.62529, 3.35227, 3.71299, 0.25808, 0.68539, ]  141.50000
p [0.46529, 4.73272, 4.91915, 0.36757, 9.71921, 9.72860, ]  142.66667
p [0.57132, 4.26304, 0.51900, 0.88357, 1.39371, 6.52001, ]  143.83333
p [0.34298, 0.30384, 9.95529, 0.32952, 9.22093, 5.53827, ]  145.00000
p [0.71173, 4.56969, 0.63522, 0.62839, 3.81335, 0.10409, ]  145.66667
p [0.49680, 4.91346, 0.89211, 0.74539, 0.14113, 9.20201, ]  151.16667
p [0.35643, 9.00517, 0.82292, 0.53199, 7.51092, 9.34447, ]  154.33333
p [0.59691, 7.41968, 3.82359, 6.12818, 2.42282, 0.37042, ]  156.50000
p [0.58030, 7.38986, 0.66084, 9.63943, 1.27561, 5.97642, ]  161.00000
o [0.43106, 0.49082, 4.28964, 0.41769, 4.57939, 6.27954, ]  100.33333
o [0.87441, 0.57737, 7.81773, 0.17594, 8.24109, 0.33808, ]  108.16667
o [0.87441, 0.41824, 7.81773, 0.27312, 8.92061, 0.41648, ]  109.00000
o [0.80056, 0.45380, 0.25582, 0.90971, 6.21701, 5.74910, ]  110.00000
o [0.46149, 0.45380, 0.49637, 0.90971, 6.21701, 5.74910, ]  110.16667
o [0.91829, 0.38139, 4.28964, 0.17707, 9.31110, 0.09546, ]  115.33333
