Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max='20', simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug='1', binary_filepath='colab_uploads/cpp_simulation_200f_2s')

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 200
>NUM_SHARKS: 2
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-20_12-56-01.txt

Starting computation at 2023-06-20 12:56:03.

GEN 0, TIME 67.20, PARAMS: [ 0.41314, 1.14772, 0.88097, 0.25351, 8.87569, 0.92950, ], SCORE: 162.17
p [0.41314, 1.14772, 0.88097, 0.25351, 8.87569, 0.92950, ]  162.16667
p [0.61665, 0.07833, 3.99369, 5.01338, 6.33092, 0.62998, ]  168.83333
p [0.66807, 0.82326, 6.86253, 2.24494, 0.23771, 0.02523, ]  169.16667
p [0.96092, 0.27151, 0.83285, 0.36660, 2.87563, 1.28814, ]  177.50000
p [0.52700, 4.56955, 9.44813, 3.76644, 8.53607, 9.06036, ]  178.66667
p [0.98683, 0.22849, 1.08904, 4.65056, 0.25519, 7.71369, ]  180.66667
p [0.52795, 0.97763, 0.55429, 0.72827, 0.07338, 0.84095, ]  182.50000
p [0.49955, 1.57387, 2.38310, 0.06160, 0.43291, 4.07467, ]  182.83333
p [0.36078, 8.31154, 0.60071, 5.07217, 2.72767, 4.48295, ]  182.83333
p [0.61002, 0.88678, 0.15120, 4.61160, 2.73130, 6.02853, ]  183.00000
p [0.99897, 7.96109, 0.14104, 0.58201, 9.86475, 1.79356, ]  184.16667
p [0.50139, 0.03981, 3.03580, 0.41176, 0.79829, 9.15221, ]  184.50000
p [0.51162, 0.24604, 0.51516, 9.71591, 0.01504, 9.64552, ]  184.83333
p [0.38761, 3.89963, 0.26219, 7.72203, 6.43796, 0.01819, ]  185.83333
p [0.94597, 8.51346, 2.54223, 0.55466, 5.96152, 0.50884, ]  186.50000
p [0.45355, 4.72131, 1.51166, 2.87239, 4.12913, 9.27004, ]  186.66667
p [0.95244, 1.43867, 0.89044, 3.80360, 0.49563, 2.81911, ]  190.33333
p [0.81550, 6.99477, 0.47985, 7.29319, 0.14873, 7.85262, ]  190.83333
