Evolution parameters:
Namespace(mutation_prob=0.5, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 100
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-21_13-28-57.txt

Starting computation at 2023-06-21 13:28:58.

GEN 0, TIME 8.36, PARAMS: [ 0.59892, 0.98415, 3.39903, 0.55981, 3.44768, 0.45967, ], SCORE: 60.83
p [0.59892, 0.98415, 3.39903, 0.55981, 3.44768, 0.45967, ]  60.83333
p [0.76072, 7.04845, 9.81033, 9.47671, 8.00682, 0.20517, ]  63.66667
p [0.40203, 2.00657, 2.00153, 0.09104, 9.32834, 0.49547, ]  64.33333
p [0.78663, 0.03100, 0.82093, 4.29904, 7.61433, 6.42898, ]  65.50000
p [0.49167, 4.58498, 2.77455, 0.92453, 3.25733, 0.63970, ]  69.16667
p [0.52767, 6.53969, 3.50066, 0.35013, 2.08201, 0.39838, ]  70.33333
p [0.87520, 0.81690, 0.53541, 0.25586, 0.22152, 0.86210, ]  72.16667
p [0.47922, 0.73665, 0.26342, 0.87801, 4.18415, 0.54940, ]  73.00000
p [0.89829, 2.86936, 0.97583, 0.46108, 4.45763, 6.53976, ]  73.33333
p [0.79754, 0.06750, 0.90335, 0.42718, 0.28235, 5.16304, ]  73.33333
p [0.57857, 4.70837, 0.06593, 4.02336, 2.57153, 5.68972, ]  75.16667
p [0.85538, 0.85310, 9.28097, 0.92853, 9.67987, 4.67056, ]  75.83333
p [0.65062, 9.48964, 3.87155, 5.34388, 0.96674, 0.62131, ]  76.83333
p [0.88023, 0.99858, 0.50987, 0.13541, 3.05071, 0.90048, ]  77.83333
p [0.67068, 7.39678, 0.88826, 4.69225, 0.16163, 3.14277, ]  78.83333
p [0.98993, 1.89036, 0.19357, 9.44690, 0.40402, 0.07176, ]  79.00000
p [0.83608, 9.37333, 0.31135, 0.30760, 1.37820, 0.58823, ]  79.50000
p [0.64201, 0.45016, 3.21222, 0.81457, 1.88727, 4.16418, ]  80.16667
p [0.98515, 0.88857, 0.19542, 3.32515, 0.62008, 0.48517, ]  83.66667
