Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 400
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-19_10-46-03.txt

Starting computation at 2023-06-19 10:46:05.

GEN 0, TIME 42.75, PARAMS: [ 0.94453, 5.54280, 0.07489, 0.61318, 8.52679, 7.32238, ], SCORE: 210.00
p [0.94453, 5.54280, 0.07489, 0.61318, 8.52679, 7.32238, ]  210.00000
p [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  226.50000
p [0.44886, 7.55808, 2.74369, 0.71842, 2.17517, 0.50450, ]  240.83333
p [0.47754, 1.85675, 5.96456, 0.94189, 0.33185, 4.06748, ]  241.66667
p [0.30090, 0.57133, 5.78869, 2.15077, 0.28514, 9.72133, ]  241.83333
p [0.65448, 4.62740, 0.03236, 0.81253, 9.92240, 0.55811, ]  250.00000
p [0.57228, 2.94505, 6.71362, 0.57353, 4.54937, 0.37949, ]  257.00000
p [0.68956, 0.72126, 0.53817, 0.69965, 3.50583, 6.16354, ]  263.00000
p [0.51169, 0.97761, 5.93800, 9.51711, 8.62073, 3.62395, ]  266.00000
p [0.96609, 0.89822, 3.08018, 5.66471, 4.83943, 0.85101, ]  271.33333
p [0.76582, 0.55245, 0.98340, 0.48919, 0.38288, 0.78433, ]  273.50000
p [0.72499, 8.46994, 5.97692, 0.40186, 4.51567, 0.03180, ]  286.33333
p [0.45152, 5.53162, 1.15778, 7.78225, 0.59261, 0.26481, ]  287.83333
p [0.30062, 8.48487, 1.92472, 1.48748, 7.98774, 3.96355, ]  291.50000
p [0.62363, 8.99486, 0.72410, 1.61225, 0.33040, 6.43205, ]  292.33333
p [0.55017, 4.67498, 0.16289, 0.41204, 0.16090, 9.87736, ]  300.33333
p [0.47663, 6.74302, 0.32493, 3.86255, 0.46772, 0.88845, ]  309.83333
p [0.72501, 9.10440, 0.73029, 0.58346, 7.51872, 8.84491, ]  314.33333
p [0.77026, 9.70575, 0.63676, 9.25286, 0.67070, 5.19337, ]  320.00000
p [0.90204, 5.08890, 0.48655, 0.68101, 0.55546, 8.45494, ]  336.66667
o [0.72320, 1.85675, 5.96456, 1.07104, 0.33185, 4.06748, ]  197.66667
o [0.94453, 5.54280, 0.07489, 0.61318, 8.52679, 7.32238, ]  199.33333
o [0.94453, 5.54280, 0.07489, 0.61318, 8.52679, 7.32238, ]  201.33333
o [0.47754, 1.85675, 9.53985, 0.87083, 0.33185, 4.06748, ]  203.00000
o [0.44886, 0.45989, 0.49594, 5.64372, 7.98815, 0.50450, ]  205.33333
o [0.94453, 5.54280, 0.07489, 0.61318, 8.52679, 7.32238, ]  207.50000
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.43366, ]  207.66667
o [0.94453, 5.54015, 0.07489, 0.94189, 8.52679, 7.53793, ]  211.00000
o [0.41975, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  212.66667
o [0.94453, 5.54280, 0.04095, 0.61318, 9.47025, 7.32238, ]  219.00000
o [0.82325, 0.45989, 0.49594, 10.86530, 7.98815, 0.33556, ]  221.00000
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  222.50000
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  224.66667
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  226.83333
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  227.00000
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  227.16667
o [0.47754, 1.85675, 5.96456, 0.94189, 0.33185, 4.06748, ]  227.33333
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  228.83333
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.62932, ]  230.33333
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  232.50000
o [0.47754, 1.85675, 5.96456, 0.94189, 0.33185, 4.06748, ]  233.00000
o [0.44886, 7.55808, 4.26658, 0.61318, 8.52679, 0.50450, ]  235.00000
o [0.47754, 1.85675, 5.96456, 0.94189, 0.33185, 4.06748, ]  235.83333
o [0.94453, 5.54280, 0.07489, 0.94189, 8.52679, 2.93518, ]  238.00000
o [0.82325, 0.45989, 0.54706, 5.90043, 7.98815, 0.33556, ]  239.66667
o [0.55098, 5.54280, 0.04478, 0.94189, 8.52679, 4.06748, ]  240.50000
o [0.49427, 6.51477, 0.07489, 0.61318, 8.52679, 7.32238, ]  240.83333
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  241.50000
o [0.57228, 2.94505, 8.64054, 0.94189, 4.54937, 4.06748, ]  243.16667
o [0.57228, 2.94505, 5.96456, 0.94189, 4.54937, 2.21082, ]  244.66667
o [0.62026, 2.94505, 6.14991, 0.57353, 7.67592, 0.65091, ]  244.83333
o [0.47409, 6.58371, 0.03236, 0.81253, 9.92240, 0.42522, ]  245.00000
o [0.82325, 0.45989, 0.49594, 15.78485, 7.98815, 0.33556, ]  248.83333
o [0.44886, 7.55808, 2.74369, 0.43443, 2.17517, 0.50450, ]  249.83333
o [0.44886, 7.55808, 2.74369, 0.71842, 1.48338, 0.50450, ]  250.16667
o [0.47754, 3.33281, 5.96456, 0.61318, 0.33185, 7.32238, ]  250.33333
o [0.82325, 0.45989, 0.49594, 16.04080, 7.98815, 0.33556, ]  251.33333
o [0.82325, 0.45989, 0.49594, 9.25759, 7.98815, 0.37952, ]  251.50000
o [0.82325, 0.45989, 0.44981, 9.25759, 7.98815, 0.33556, ]  252.16667
o [0.44886, 7.55808, 2.74369, 0.71842, 2.17517, 0.50450, ]  252.83333
o [0.82325, 0.57298, 0.49594, 9.25759, 5.15415, 0.33556, ]  253.33333
o [0.82325, 0.45989, 0.41338, 9.25759, 7.98815, 0.34882, ]  253.83333
o [0.44886, 9.32132, 2.74369, 0.42283, 2.17517, 0.50450, ]  254.50000
o [0.44886, 0.45989, 0.49594, 9.25759, 7.98815, 0.50450, ]  254.50000
o [0.94453, 5.54280, 0.07489, 0.71842, 2.17517, 6.59437, ]  255.50000
o [0.44886, 7.55808, 2.74369, 0.61318, 8.52679, 0.50982, ]  256.33333
o [0.44886, 7.55808, 2.74369, 1.17547, 2.17517, 0.50450, ]  258.33333
o [0.61277, 0.45989, 0.49594, 4.69129, 7.98815, 0.33556, ]  258.83333
o [0.82325, 0.45989, 0.89628, 9.25759, 6.06159, 0.33556, ]  258.83333
o [0.57228, 2.94505, 5.96456, 0.94189, 4.54937, 4.06748, ]  264.83333
o [0.57228, 2.94505, 6.71362, 0.57353, 4.54937, 0.37949, ]  265.16667
o [0.89481, 2.46301, 5.96797, 0.61472, 0.33185, 4.06748, ]  265.66667
o [0.57228, 2.94505, 6.71362, 0.57353, 4.54937, 0.37949, ]  265.83333
o [0.72378, 0.45989, 0.49594, 9.25759, 7.98815, 0.33556, ]  266.66667
o [0.57228, 2.94505, 6.71362, 0.57353, 4.54937, 0.37949, ]  268.66667
o [0.57228, 2.94505, 6.71362, 0.57353, 4.54937, 0.37949, ]  270.66667
o [0.90901, 0.45989, 0.27272, 9.25759, 7.98815, 0.33556, ]  270.83333
o [0.94453, 11.03405, 0.07489, 0.61318, 4.96455, 4.42829, ]  271.66667
o [0.77568, 1.85675, 5.96456, 1.23860, 0.33185, 4.06748, ]  273.00000
o [0.82325, 7.55808, 2.74369, 0.71842, 2.17517, 0.33556, ]  273.33333
o [0.82325, 7.55808, 2.74369, 0.71842, 2.17517, 0.33556, ]  274.50000
