Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug='1', binary_filepath='./cpp_simulation')

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 100
>NUM_SHARKS: 3
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-20_14-21-18.txt

Starting computation at 2023-06-20 14:21:19.

GEN 0, TIME 9.16, PARAMS: [ 0.70850, 0.10604, 0.29101, 0.13499, 3.51911, 3.44494, ], SCORE: 90.67
p [0.70850, 0.10604, 0.29101, 0.13499, 3.51911, 3.44494, ]  90.66667
p [0.38872, 0.77343, 6.05890, 6.55864, 6.64125, 0.81288, ]  93.66667
p [0.47055, 0.90796, 0.19633, 9.44839, 8.59126, 0.15120, ]  93.83333
p [0.74659, 0.80777, 0.72018, 0.97784, 0.89079, 5.00355, ]  94.33333
p [0.80580, 0.33746, 0.44995, 2.72055, 1.63985, 4.56635, ]  95.33333
p [0.93297, 0.05540, 0.66550, 0.07680, 0.66667, 4.89840, ]  95.50000
p [0.31448, 5.84123, 7.11816, 9.47807, 0.63557, 0.44962, ]  95.50000
p [0.96726, 0.98429, 0.65222, 0.91266, 7.38654, 0.15937, ]  95.66667
p [0.99029, 0.93873, 0.83161, 0.76234, 6.75251, 0.87125, ]  95.66667
p [0.86351, 0.49716, 5.43102, 7.14174, 0.08539, 6.49184, ]  95.83333
p [0.77743, 0.58480, 7.34652, 0.99104, 0.82732, 1.59533, ]  96.00000
p [0.65968, 0.54286, 8.83681, 0.31770, 0.49585, 0.47473, ]  96.83333
p [0.32551, 2.93067, 3.94881, 3.53986, 2.30283, 3.97468, ]  97.00000
p [0.63553, 0.37861, 0.49803, 0.27553, 0.96617, 6.24398, ]  97.16667
p [0.99801, 2.41062, 3.67356, 0.22530, 0.19413, 1.97831, ]  97.33333
p [0.72267, 5.81473, 2.07085, 6.80055, 0.03763, 7.63139, ]  98.16667
p [0.40739, 0.73494, 0.97664, 0.36513, 0.41696, 5.02684, ]  98.33333
p [0.30301, 0.44534, 7.89299, 7.15862, 0.74286, 0.44534, ]  99.00000
