Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True, binary_filepath='./cpp_simulation')

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 400
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 5
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-21_01-11-56.txt

Starting computation at 2023-06-21 01:12:06.

GEN 0, TIME 186.86, PARAMS: [ 0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ], SCORE: 51.00
p [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
p [0.99470, 2.91516, 0.86205, 0.56016, 2.25634, 0.20802, ]  196.16667
p [0.74984, 0.72353, 9.02477, 0.23945, 9.08602, 0.67630, ]  212.00000
p [0.49252, 0.59160, 8.67095, 0.55188, 0.71295, 0.06456, ]  227.00000
p [0.55343, 0.88458, 2.09281, 6.63090, 0.77806, 0.52127, ]  234.00000
p [0.62602, 7.40002, 7.69186, 0.06027, 0.33580, 0.35729, ]  239.00000
p [0.79788, 5.36979, 4.28312, 2.47504, 2.74033, 8.24518, ]  249.50000
p [0.41065, 0.51415, 4.68177, 0.89463, 0.24443, 0.56219, ]  252.16667
p [0.47229, 0.80944, 5.10480, 9.49474, 3.62031, 2.85402, ]  257.66667
p [0.65893, 2.05119, 6.90899, 4.76424, 9.56064, 2.31931, ]  266.83333
p [0.39297, 7.41738, 5.89174, 3.63874, 6.93615, 4.61539, ]  270.83333
p [0.77380, 8.25991, 2.62659, 9.53181, 0.78143, 5.79790, ]  280.50000
p [0.72908, 8.80036, 3.11226, 0.71295, 0.43191, 6.25109, ]  282.16667
p [0.59743, 6.09533, 0.08899, 5.39035, 9.74440, 0.89115, ]  285.16667
p [0.45549, 4.42365, 9.83184, 0.67639, 9.13901, 1.79959, ]  292.00000
p [0.66182, 3.10584, 0.69624, 7.66195, 8.69039, 6.71937, ]  296.33333
p [0.42973, 6.30989, 0.73923, 1.10608, 0.78657, 0.74968, ]  308.83333
p [0.47004, 8.47903, 0.42157, 0.79070, 1.75825, 1.65047, ]  360.83333
p [0.63682, 6.69414, 0.56598, 9.51584, 7.32991, 2.01836, ]  368.00000
p [0.71778, 9.37346, 0.60820, 0.18632, 0.04154, 0.91034, ]  372.00000
o [0.51655, 0.00992, 0.04185, 14.96517, 9.13403, 3.32898, ]  39.00000
o [0.51655, 0.00673, 0.02506, 9.24278, 9.13403, 2.85883, ]  41.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  51.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 5.97747, 3.24398, ]  55.00000
o [0.51655, 0.00686, 0.04185, 9.24278, 9.13403, 3.32898, ]  59.00000
o [0.51655, 0.00673, 0.05006, 9.24278, 9.13403, 3.32898, ]  62.00000
o [0.51655, 0.00673, 0.04185, 6.39907, 9.13403, 1.97811, ]  66.00000
o [0.87489, 0.00673, 0.04185, 9.24278, 9.13403, 3.32898, ]  66.00000
o [0.51655, 0.00673, 0.04185, 9.24278, 4.84270, 3.32898, ]  70.00000
o [0.70540, 0.00475, 0.02454, 9.24278, 9.13403, 3.32898, ]  70.00000
o [0.51655, 0.00673, 0.04841, 7.56649, 9.13403, 2.32354, ]  81.00000
o [0.51655, 0.00673, 0.02222, 0.36299, 2.25634, 0.20802, ]  149.00000
o [0.43323, 0.00673, 0.04185, 0.56016, 4.36255, 0.20802, ]  149.00000
o [0.74984, 0.57571, 0.86205, 0.23945, 9.08602, 0.67630, ]  158.00000
o [0.74984, 0.72353, 9.02477, 0.23945, 5.26415, 0.67630, ]  178.33333
o [0.99470, 2.91516, 0.86205, 0.56016, 2.25634, 0.20802, ]  190.50000
o [0.62602, 7.40002, 7.69186, 0.06027, 0.40793, 0.28892, ]  191.00000
o [0.49252, 0.72353, 8.67095, 0.23945, 0.71295, 0.67630, ]  194.00000
o [0.99470, 2.91516, 0.86205, 0.56016, 2.25634, 0.20802, ]  194.50000
o [0.99470, 2.91516, 0.86205, 0.56016, 2.25634, 0.20802, ]  195.83333
o [0.79052, 0.72353, 9.02477, 0.17063, 9.08602, 0.67630, ]  197.16667
o [0.51655, 0.00673, 0.04185, 0.98605, 2.25634, 0.20802, ]  198.00000
o [0.74984, 0.39345, 0.86205, 0.25174, 9.08602, 0.67630, ]  198.66667
o [0.99470, 2.91516, 0.86205, 0.56016, 2.25634, 0.20802, ]  198.66667
o [0.62602, 2.05119, 7.69186, 0.09051, 9.56064, 0.35054, ]  204.00000
o [0.99470, 2.91516, 0.86205, 0.56016, 2.25634, 0.20802, ]  205.50000
o [0.74984, 0.59160, 9.30502, 0.55188, 6.37106, 0.06456, ]  206.00000
o [0.49252, 0.37938, 8.67095, 0.55188, 0.71295, 0.06456, ]  210.00000
o [0.74984, 0.72353, 9.02477, 0.18940, 9.08602, 0.43306, ]  211.66667
o [0.74984, 0.72353, 9.02477, 0.23945, 9.08602, 0.67630, ]  212.00000
o [0.49252, 1.25822, 7.59093, 0.23945, 0.71295, 0.67630, ]  212.00000
o [0.74984, 0.72353, 7.69887, 0.23945, 9.49859, 0.67630, ]  212.83333
o [0.62602, 2.05119, 7.69186, 0.06027, 9.56064, 0.35729, ]  213.00000
o [0.62602, 2.05119, 7.69186, 0.06027, 9.56064, 0.35729, ]  213.00000
o [0.74984, 0.59160, 9.02477, 0.55188, 9.08602, 0.06474, ]  213.83333
o [1.00000, 0.72353, 0.86205, 0.23945, 9.08602, 0.81487, ]  214.83333
o [0.99470, 2.91516, 0.86205, 0.69187, 2.25634, 0.20802, ]  215.66667
o [1.00000, 0.51981, 9.02477, 0.23945, 9.08602, 0.67630, ]  216.33333
o [0.74984, 0.72353, 9.02477, 0.23945, 6.93525, 0.67630, ]  219.00000
o [0.49252, 0.59160, 8.67095, 0.30125, 0.71295, 0.04727, ]  219.16667
o [0.99470, 2.91516, 0.86205, 0.56016, 2.32152, 0.20802, ]  221.00000
o [0.49252, 0.59160, 5.69668, 0.55188, 0.71295, 0.06456, ]  221.83333
o [0.99470, 2.91516, 0.86205, 0.57157, 2.25634, 0.20802, ]  225.33333
o [0.99470, 2.91516, 0.86205, 0.56016, 4.46491, 0.20802, ]  226.66667
o [0.74984, 0.72353, 9.02477, 0.23945, 7.05228, 0.67630, ]  227.00000
o [0.77681, 0.72353, 16.06416, 0.23945, 0.71295, 0.67630, ]  228.66667
o [0.49252, 0.59160, 5.24323, 0.55188, 0.71295, 0.06456, ]  229.00000
o [0.74984, 0.72353, 9.02477, 0.23945, 8.90507, 0.67630, ]  229.16667
o [0.74984, 0.44384, 7.41519, 0.23945, 9.08602, 0.67630, ]  233.50000
o [0.99470, 2.91516, 7.92789, 0.56016, 2.25634, 0.20802, ]  234.00000
o [0.49252, 0.59160, 8.67095, 0.55188, 0.71295, 0.06456, ]  235.50000
o [0.62602, 7.40002, 7.69186, 0.06027, 0.33580, 0.35729, ]  239.00000
o [0.62602, 7.40002, 7.69186, 0.06027, 0.33580, 0.35729, ]  239.00000
o [0.69635, 0.59160, 8.67095, 0.55188, 0.71295, 0.06456, ]  242.00000
o [0.83550, 1.86256, 0.86205, 0.56016, 2.25634, 0.20802, ]  244.50000
